gameID,aPlayer,aRating,aScore,bPlayer,bRating,bScore
"1821","Michael7","8","5","John4","4","0"
"1821","Karen13","7","5","Alex2","3","0"
"1821","Khoman 6","6","5","Tom11","3","0"
"1821","Ryan18","5","5","Jose15","8","0"
"1821","Frank8","9","5","Marcus17","4","0"
"1821","Chris20","3","5","","",""
"1822","Ryan18","5","1","Marcus17","4","0"
"1822","Jonathan5","9","1","John4","4","0"
"1822","Martin16","6","1","Vivien3","8","0"
"1822","Jose15","8","1","Danny19","9","0"
"1822","Chris20","3","1","Max14","5","0"
"1822","Frank8","9","1","Sherman12","5","0"
"1822","Khoman 6","6","1","Karen13","7","0"
"1823","Chris20","3","0","Frank8","9","1"
"1823","Vivien3","8","0","Jonathan5","9","1"
"1823","Jessica10","7","0","Marcus17","4","1"
"1823","Danny19","9","0","Jeffrey1","7","1"
"1824","Ryan18","5","0","Frank8","9","2"
"1824","Khoman 6","6","0","Marcus17","4","2"
"1824","Jeffrey1","7","0","Jonathan5","9","2"
"1824","Jose15","8","0","John4","4","2"
"1824","Martin16","6","0","Michael7","8","2"
"1824","Tom11","3","0","Karen13","7","2"
"1824","Joeseph9","7","0","Jessica10","7","2"
"1825","Jeffrey1","7","5","Khoman 6","6","0"
"1825","Frank8","9","5","Chris20","3","0"
"1825","Danny19","9","5","Max14","5","0"
"1825","Karen13","7","5","Ryan18","5","0"
"1825","Jessica10","7","5","John4","4","0"
"1825","Michael7","8","5","Vivien3","8","0"
"1825","Joeseph9","7","5","Sherman12","5","0"
"1826","Michael7","8","1","Sherman12","5","0"
"1826","Khoman 6","6","1","Chris20","3","0"
"1826","Jessica10","7","1","Vivien3","8","0"
"1826","Alex2","3","1","Jose15","8","0"
"1826","Karen13","7","1","Jeffrey1","7","0"
"1826","Martin16","6","1","John4","4","0"
"1826","Joeseph9","7","1","Max14","5","0"
"1827","Vivien3","8","4","Michael7","8","0"
"1827","Sherman12","5","4","Tom11","3","0"
"1827","Jonathan5","9","4","Jessica10","7","0"
"1827","Jeffrey1","7","4","Alex2","3","0"
"1828","Chris20","3","0","John4","4","0"
"1828","Jonathan5","9","0","Karen13","7","0"
"1828","Jose15","8","0","Marcus17","4","0"
"1828","Joeseph9","7","0","Michael7","8","0"
"1828","Khoman 6","6","0","Danny19","9","0"
"1829","Khoman 6","6","7","Chris20","3","0"
"1829","Jeffrey1","7","7","Sherman12","5","0"
"1829","Jose15","8","7","Tom11","3","0"
"1829","Jonathan5","9","7","Max14","5","0"
"1830","Danny19","9","4","Karen13","7","0"
"1830","Jose15","8","4","Marcus17","4","0"
"1830","Max14","5","4","Tom11","3","0"
"1830","Khoman 6","6","4","Joeseph9","7","0"
"1830","Michael7","8","4","Jeffrey1","7","0"
"1830","Vivien3","8","4","Alex2","3","0"
"1830","Sherman12","5","4","Martin16","6","0"
"1830","Ryan18","5","4","","",""
"1831","Michael7","8","3","Jessica10","7","0"
"1831","Sherman12","5","3","Joeseph9","7","0"
"1831","Danny19","9","3","Ryan18","5","0"
"1831","Marcus17","4","3","Chris20","3","0"
"1831","Martin16","6","3","Jose15","8","0"
"1831","Vivien3","8","3","John4","4","0"
"1831","Frank8","9","3","Alex2","3","0"
"1832","Chris20","3","0","Jose15","8","5"
"1832","Jeffrey1","7","0","Joeseph9","7","5"
"1832","Ryan18","5","0","Vivien3","8","5"
"1832","John4","4","0","Michael7","8","5"
"1832","Max14","5","0","Sherman12","5","5"
"1833","Khoman 6","6","2","Chris20","3","0"
"1833","Ryan18","5","2","Sherman12","5","0"
"1833","John4","4","2","Max14","5","0"
"1833","Jonathan5","9","2","Jose15","8","0"
"1833","Martin16","6","2","Frank8","9","0"
"1833","Danny19","9","2","Jeffrey1","7","0"
"1833","Michael7","8","2","Alex2","3","0"
"1834","Jessica10","7","6","Martin16","6","0"
"1834","Max14","5","6","John4","4","0"
"1834","Danny19","9","6","Tom11","3","0"
"1834","Karen13","7","6","Jose15","8","0"
"1834","Frank8","9","6","Alex2","3","0"
"1834","Ryan18","5","6","Marcus17","4","0"
"1834","Vivien3","8","6","","",""
"1835","Max14","5","0","Jose15","8","1"
"1835","Vivien3","8","0","John4","4","1"
"1835","Martin16","6","0","Danny19","9","1"
"1835","Khoman 6","6","0","Alex2","3","1"
"1835","Joeseph9","7","0","Ryan18","5","1"
"1835","Chris20","3","0","Jessica10","7","1"
"1835","Jeffrey1","7","0","Karen13","7","1"
"1835","Michael7","8","0","Jonathan5","9","1"
"1836","Vivien3","8","4","Martin16","6","0"
"1836","Max14","5","4","Marcus17","4","0"
"1836","Michael7","8","4","Ryan18","5","0"
"1836","Jeffrey1","7","4","Sherman12","5","0"
"1837","Vivien3","8","2","Frank8","9","0"
"1837","Jessica10","7","2","Marcus17","4","0"
"1837","Karen13","7","2","Danny19","9","0"
"1837","Alex2","3","2","Sherman12","5","0"
"1837","Michael7","8","2","John4","4","0"
"1837","Khoman 6","6","2","Chris20","3","0"
"1837","Joeseph9","7","2","Jonathan5","9","0"
"1837","Jose15","8","2","Ryan18","5","0"
"1838","Jonathan5","9","2","Ryan18","5","0"
"1838","Michael7","8","2","Khoman 6","6","0"
"1838","Chris20","3","2","Marcus17","4","0"
"1838","Joeseph9","7","2","Jose15","8","0"
"1838","Tom11","3","2","Max14","5","0"
"1838","Jeffrey1","7","2","Frank8","9","0"
"1838","Vivien3","8","2","Jessica10","7","0"
"1838","Sherman12","5","2","","",""
"1839","Chris20","3","0","Karen13","7","4"
"1839","Tom11","3","0","Sherman12","5","4"
"1839","Michael7","8","0","Martin16","6","4"
"1839","Ryan18","5","0","Vivien3","8","4"
"1840","Max14","5","0","Joeseph9","7","0"
"1840","Michael7","8","0","Frank8","9","0"
"1840","Vivien3","8","0","Karen13","7","0"
"1840","Martin16","6","0","Danny19","9","0"
"1840","John4","4","0","","",""
"1841","Vivien3","8","0","Jonathan5","9","1"
"1841","Marcus17","4","0","Danny19","9","1"
"1841","Frank8","9","0","Jose15","8","1"
"1841","Jessica10","7","0","Joeseph9","7","1"
"1841","Alex2","3","0","","",""
"1842","Karen13","7","1","John4","4","0"
"1842","Jessica10","7","1","Khoman 6","6","0"
"1842","Jose15","8","1","Jonathan5","9","0"
"1842","Jeffrey1","7","1","Tom11","3","0"
"1842","Marcus17","4","1","Max14","5","0"
"1842","Chris20","3","1","Ryan18","5","0"
"1842","Michael7","8","1","Frank8","9","0"
"1843","Michael7","8","1","Martin16","6","0"
"1843","Alex2","3","1","Sherman12","5","0"
"1843","Joeseph9","7","1","Frank8","9","0"
"1843","Karen13","7","1","Marcus17","4","0"
"1844","Tom11","3","0","Marcus17","4","0"
"1844","Sherman12","5","0","Danny19","9","0"
"1844","Frank8","9","0","Joeseph9","7","0"
"1844","Jessica10","7","0","Alex2","3","0"
"1844","Jonathan5","9","0","Martin16","6","0"
"1844","Jeffrey1","7","0","Michael7","8","0"
"1844","John4","4","0","Vivien3","8","0"
"1845","Karen13","7","0","Jeffrey1","7","2"
"1845","Max14","5","0","Vivien3","8","2"
"1845","Chris20","3","0","Jose15","8","2"
"1845","Khoman 6","6","0","Jonathan5","9","2"
"1845","Danny19","9","0","Sherman12","5","2"
"1845","Jessica10","7","0","Tom11","3","2"
"1845","Martin16","6","0","Ryan18","5","2"
"1845","John4","4","0","Frank8","9","2"
"1846","Tom11","3","0","Sherman12","5","1"
"1846","Ryan18","5","0","Alex2","3","1"
"1846","John4","4","0","Frank8","9","1"
"1846","Jeffrey1","7","0","Martin16","6","1"
"1846","Michael7","8","0","Jessica10","7","1"
"1846","Joeseph9","7","0","Karen13","7","1"
"1847","Jonathan5","9","2","Jose15","8","0"
"1847","Joeseph9","7","2","Tom11","3","0"
"1847","Marcus17","4","2","Alex2","3","0"
"1847","John4","4","2","Khoman 6","6","0"
"1847","Karen13","7","2","Martin16","6","0"
"1847","Ryan18","5","2","Max14","5","0"
"1848","Marcus17","4","0","Vivien3","8","1"
"1848","Tom11","3","0","Martin16","6","1"
"1848","Chris20","3","0","Alex2","3","1"
"1848","Jessica10","7","0","Sherman12","5","1"
"1848","Frank8","9","0","Jeffrey1","7","1"
"1849","Jeffrey1","7","2","Joeseph9","7","0"
"1849","Jose15","8","2","John4","4","0"
"1849","Vivien3","8","2","Jessica10","7","0"
"1849","Tom11","3","2","Max14","5","0"
"1849","Marcus17","4","2","Khoman 6","6","0"
"1849","Michael7","8","2","Ryan18","5","0"
"1849","Karen13","7","2","Sherman12","5","0"
"1849","Chris20","3","2","","",""
"1850","Jose15","8","0","Jonathan5","9","2"
"1850","Martin16","6","0","Ryan18","5","2"
"1850","Alex2","3","0","Karen13","7","2"
"1850","Vivien3","8","0","Jessica10","7","2"
"1851","Ryan18","5","0","Marcus17","4","1"
"1851","Danny19","9","0","Jonathan5","9","1"
"1851","Tom11","3","0","Jeffrey1","7","1"
"1851","Karen13","7","0","Jose15","8","1"
"1851","Khoman 6","6","0","Sherman12","5","1"
"1851","Max14","5","0","Alex2","3","1"
"1851","Martin16","6","0","Vivien3","8","1"
"1852","Martin16","6","0","Tom11","3","1"
"1852","Ryan18","5","0","Jose15","8","1"
"1852","Marcus17","4","0","Jessica10","7","1"
"1852","Jeffrey1","7","0","Max14","5","1"
"1853","Jeffrey1","7","4","Jessica10","7","0"
"1853","Sherman12","5","4","Alex2","3","0"
"1853","Vivien3","8","4","Joeseph9","7","0"
"1853","Michael7","8","4","Martin16","6","0"
"1853","Ryan18","5","4","","",""
"1854","Frank8","9","7","Sherman12","5","0"
"1854","Jose15","8","7","John4","4","0"
"1854","Joeseph9","7","7","Ryan18","5","0"
"1854","Vivien3","8","7","Marcus17","4","0"
"1854","Danny19","9","7","Martin16","6","0"
"1855","Vivien3","8","3","Marcus17","4","0"
"1855","Jonathan5","9","3","Joeseph9","7","0"
"1855","Jose15","8","3","Michael7","8","0"
"1855","Frank8","9","3","Khoman 6","6","0"
"1855","Ryan18","5","3","Karen13","7","0"
"1855","Sherman12","5","3","Tom11","3","0"
"1855","Chris20","3","3","Martin16","6","0"
"1855","Danny19","9","3","Alex2","3","0"
"1856","John4","4","0","Marcus17","4","1"
"1856","Tom11","3","0","Sherman12","5","1"
"1856","Ryan18","5","0","Jonathan5","9","1"
"1856","Frank8","9","0","Karen13","7","1"
"1856","Michael7","8","0","Martin16","6","1"
"1857","Martin16","6","0","Joeseph9","7","0"
"1857","Khoman 6","6","0","Michael7","8","0"
"1857","Karen13","7","0","Marcus17","4","0"
"1857","Frank8","9","0","Vivien3","8","0"
"1857","Jonathan5","9","0","Tom11","3","0"
"1857","Max14","5","0","Jeffrey1","7","0"
"1857","Chris20","3","0","Danny19","9","0"
"1858","Chris20","3","1","Alex2","3","0"
"1858","Jessica10","7","1","Sherman12","5","0"
"1858","Max14","5","1","Jeffrey1","7","0"
"1858","Khoman 6","6","1","Marcus17","4","0"
"1859","Joeseph9","7","1","Karen13","7","0"
"1859","Michael7","8","1","Jonathan5","9","0"
"1859","Jeffrey1","7","1","Ryan18","5","0"
"1859","Sherman12","5","1","Jose15","8","0"
"1859","Jessica10","7","1","Chris20","3","0"
"1859","Max14","5","1","Martin16","6","0"
"1859","Khoman 6","6","1","Tom11","3","0"
"1860","Marcus17","4","1","Chris20","3","0"
"1860","Danny19","9","1","John4","4","0"
"1860","Alex2","3","1","Jonathan5","9","0"
"1860","Jessica10","7","1","Joeseph9","7","0"
"1860","Michael7","8","1","Jeffrey1","7","0"
"1860","Vivien3","8","1","Sherman12","5","0"
"1860","Jose15","8","1","Karen13","7","0"
"1861","Michael7","8","6","Marcus17","4","0"
"1861","Martin16","6","6","John4","4","0"
"1861","Danny19","9","6","Jessica10","7","0"
"1861","Frank8","9","6","Jeffrey1","7","0"
"1861","Jonathan5","9","6","Chris20","3","0"
"1861","Alex2","3","6","","",""
"1862","Michael7","8","0","Jose15","8","0"
"1862","Martin16","6","0","Tom11","3","0"
"1862","Alex2","3","0","Vivien3","8","0"
"1862","Ryan18","5","0","Khoman 6","6","0"
"1862","Marcus17","4","0","John4","4","0"
"1862","Frank8","9","0","Joeseph9","7","0"
"1863","Danny19","9","2","Tom11","3","0"
"1863","Martin16","6","2","Jose15","8","0"
"1863","Khoman 6","6","2","Joeseph9","7","0"
"1863","Max14","5","2","John4","4","0"
"1863","Alex2","3","2","Chris20","3","0"
"1863","Jonathan5","9","2","Marcus17","4","0"
"1863","Jessica10","7","2","Jeffrey1","7","0"
"1863","Sherman12","5","2","Karen13","7","0"
"1864","John4","4","3","Vivien3","8","0"
"1864","Ryan18","5","3","Michael7","8","0"
"1864","Jonathan5","9","3","Max14","5","0"
"1864","Karen13","7","3","Chris20","3","0"
"1864","Frank8","9","3","Jose15","8","0"
"1864","Alex2","3","3","Sherman12","5","0"
"1864","Joeseph9","7","3","Khoman 6","6","0"
"1864","Danny19","9","3","","",""
"1865","Chris20","3","0","Sherman12","5","2"
"1865","Max14","5","0","Alex2","3","2"
"1865","John4","4","0","Khoman 6","6","2"
"1865","Karen13","7","0","Jonathan5","9","2"
"1865","Michael7","8","0","Jose15","8","2"
"1866","John4","4","0","Jeffrey1","7","1"
"1866","Jose15","8","0","Max14","5","1"
"1866","Chris20","3","0","Michael7","8","1"
"1866","Alex2","3","0","Jessica10","7","1"
"1866","Danny19","9","0","Ryan18","5","1"
"1866","Marcus17","4","0","Sherman12","5","1"
"1866","Tom11","3","0","Vivien3","8","1"
"1866","Karen13","7","0","","",""
"1867","Khoman 6","6","0","Tom11","3","1"
"1867","Jose15","8","0","Michael7","8","1"
"1867","Danny19","9","0","Jonathan5","9","1"
"1867","Marcus17","4","0","Vivien3","8","1"
"1868","John4","4","0","Alex2","3","0"
"1868","Danny19","9","0","Karen13","7","0"
"1868","Tom11","3","0","Jessica10","7","0"
"1868","Ryan18","5","0","Marcus17","4","0"
"1868","Vivien3","8","0","Jose15","8","0"
"1869","Jessica10","7","0","Chris20","3","2"
"1869","Karen13","7","0","Michael7","8","2"
"1869","Marcus17","4","0","Danny19","9","2"
"1869","Khoman 6","6","0","Frank8","9","2"
"1869","Vivien3","8","0","Joeseph9","7","2"
"1870","Sherman12","5","0","Jonathan5","9","0"
"1870","Marcus17","4","0","Chris20","3","0"
"1870","Jose15","8","0","Joeseph9","7","0"
"1870","Jeffrey1","7","0","Max14","5","0"
"1871","Danny19","9","2","John4","4","0"
"1871","Alex2","3","2","Jonathan5","9","0"
"1871","Martin16","6","2","Chris20","3","0"
"1871","Joeseph9","7","2","Karen13","7","0"
"1871","Jose15","8","2","Marcus17","4","0"
"1871","Frank8","9","2","Tom11","3","0"
"1871","Sherman12","5","2","Jessica10","7","0"
"1871","Jeffrey1","7","2","Vivien3","8","0"
"1872","Chris20","3","0","Khoman 6","6","2"
"1872","Sherman12","5","0","Alex2","3","2"
"1872","Ryan18","5","0","Joeseph9","7","2"
"1872","John4","4","0","Jessica10","7","2"
"1872","Max14","5","0","Danny19","9","2"
"1872","Karen13","7","0","Tom11","3","2"
"1873","Tom11","3","5","Marcus17","4","0"
"1873","Khoman 6","6","5","Max14","5","0"
"1873","Danny19","9","5","John4","4","0"
"1873","Karen13","7","5","Alex2","3","0"
"1873","Jessica10","7","5","Martin16","6","0"
"1873","Ryan18","5","5","Jeffrey1","7","0"
"1873","Vivien3","8","5","","",""
"1874","Jose15","8","0","Karen13","7","0"
"1874","Max14","5","0","Ryan18","5","0"
"1874","Alex2","3","0","Joeseph9","7","0"
"1874","Jeffrey1","7","0","John4","4","0"
"1875","Jose15","8","2","John4","4","0"
"1875","Karen13","7","2","Alex2","3","0"
"1875","Martin16","6","2","Max14","5","0"
"1875","Sherman12","5","2","Michael7","8","0"
"1875","Chris20","3","2","Tom11","3","0"
"1876","John4","4","0","Vivien3","8","2"
"1876","Martin16","6","0","Frank8","9","2"
"1876","Alex2","3","0","Marcus17","4","2"
"1876","Michael7","8","0","Ryan18","5","2"
"1876","Jonathan5","9","0","Jose15","8","2"
"1877","Marcus17","4","0","Jessica10","7","1"
"1877","Joeseph9","7","0","Vivien3","8","1"
"1877","John4","4","0","Jose15","8","1"
"1877","Danny19","9","0","Martin16","6","1"
"1877","Chris20","3","0","Frank8","9","1"
"1877","Jeffrey1","7","0","Alex2","3","1"
"1877","Jonathan5","9","0","Khoman 6","6","1"
"1877","Sherman12","5","0","Tom11","3","1"
"1878","Danny19","9","5","Joeseph9","7","0"
"1878","Vivien3","8","5","Jeffrey1","7","0"
"1878","Khoman 6","6","5","Tom11","3","0"
"1878","Frank8","9","5","Karen13","7","0"
"1878","John4","4","5","Sherman12","5","0"
"1878","Michael7","8","5","","",""
"1879","Frank8","9","9","Jeffrey1","7","0"
"1879","Jonathan5","9","9","John4","4","0"
"1879","Karen13","7","9","Ryan18","5","0"
"1879","Michael7","8","9","Chris20","3","0"
"1879","Danny19","9","9","Tom11","3","0"
"1879","Jose15","8","9","","",""
"1880","Joeseph9","7","1","Jeffrey1","7","0"
"1880","Jessica10","7","1","Max14","5","0"
"1880","Tom11","3","1","Marcus17","4","0"
"1880","Frank8","9","1","Vivien3","8","0"
"1881","Sherman12","5","4","Ryan18","5","0"
"1881","Jeffrey1","7","4","Tom11","3","0"
"1881","Frank8","9","4","Danny19","9","0"
"1881","Vivien3","8","4","Max14","5","0"
"1882","Jeffrey1","7","0","Khoman 6","6","1"
"1882","Marcus17","4","0","John4","4","1"
"1882","Martin16","6","0","Frank8","9","1"
"1882","Max14","5","0","Alex2","3","1"
"1882","Jessica10","7","0","Danny19","9","1"
"1883","Jonathan5","9","2","Sherman12","5","0"
"1883","Joeseph9","7","2","Jeffrey1","7","0"
"1883","Ryan18","5","2","Max14","5","0"
"1883","Tom11","3","2","Marcus17","4","0"
"1883","Vivien3","8","2","Khoman 6","6","0"
"1883","Chris20","3","2","Frank8","9","0"
"1883","Jessica10","7","2","","",""
"1884","Ryan18","5","0","Jeffrey1","7","1"
"1884","Jessica10","7","0","Joeseph9","7","1"
"1884","Max14","5","0","Khoman 6","6","1"
"1884","Sherman12","5","0","Chris20","3","1"
"1884","Tom11","3","0","Vivien3","8","1"
"1884","Frank8","9","0","Jose15","8","1"
"1884","Karen13","7","0","Martin16","6","1"
"1884","Michael7","8","0","Jonathan5","9","1"
"1885","Ryan18","5","0","Michael7","8","0"
"1885","Jonathan5","9","0","Martin16","6","0"
"1885","Jessica10","7","0","Sherman12","5","0"
"1885","Chris20","3","0","Frank8","9","0"
"1885","Danny19","9","0","Jeffrey1","7","0"
"1885","Karen13","7","0","Marcus17","4","0"
"1885","John4","4","0","Khoman 6","6","0"
"1886","Vivien3","8","2","Michael7","8","0"
"1886","Jessica10","7","2","Frank8","9","0"
"1886","Jeffrey1","7","2","Joeseph9","7","0"
"1886","Karen13","7","2","Chris20","3","0"
"1886","John4","4","2","","",""
"1887","John4","4","0","Martin16","6","1"
"1887","Danny19","9","0","Khoman 6","6","1"
"1887","Joeseph9","7","0","Michael7","8","1"
"1887","Ryan18","5","0","Jessica10","7","1"
"1888","Khoman 6","6","0","Danny19","9","2"
"1888","Karen13","7","0","Jose15","8","2"
"1888","Ryan18","5","0","Joeseph9","7","2"
"1888","Jeffrey1","7","0","John4","4","2"
"1889","Sherman12","5","3","Tom11","3","0"
"1889","Khoman 6","6","3","Michael7","8","0"
"1889","Jessica10","7","3","Ryan18","5","0"
"1889","Frank8","9","3","Jonathan5","9","0"
"1889","Jeffrey1","7","3","Karen13","7","0"
"1889","Martin16","6","3","Vivien3","8","0"
"1889","Joeseph9","7","3","Chris20","3","0"
"1889","Danny19","9","3","Alex2","3","0"
"1890","Tom11","3","0","Khoman 6","6","4"
"1890","Jessica10","7","0","Martin16","6","4"
"1890","John4","4","0","Max14","5","4"
"1890","Alex2","3","0","Danny19","9","4"
"1890","Vivien3","8","0","Frank8","9","4"
"1890","Sherman12","5","0","Joeseph9","7","4"
"1891","Michael7","8","0","Tom11","3","0"
"1891","Max14","5","0","Jeffrey1","7","0"
"1891","Frank8","9","0","Joeseph9","7","0"
"1891","Jessica10","7","0","Danny19","9","0"
"1891","Martin16","6","0","Vivien3","8","0"
"1891","Marcus17","4","0","Sherman12","5","0"
"1891","Khoman 6","6","0","Chris20","3","0"
"1891","Alex2","3","0","Karen13","7","0"
"1892","Jose15","8","4","Alex2","3","0"
"1892","Tom11","3","4","Marcus17","4","0"
"1892","Vivien3","8","4","John4","4","0"
"1892","Ryan18","5","4","Martin16","6","0"
"1892","Frank8","9","4","Jonathan5","9","0"
"1892","Chris20","3","4","Sherman12","5","0"
"1892","Michael7","8","4","","",""
"1893","John4","4","0","Michael7","8","0"
"1893","Karen13","7","0","Sherman12","5","0"
"1893","Ryan18","5","0","Joeseph9","7","0"
"1893","Tom11","3","0","Alex2","3","0"
"1893","Jose15","8","0","Jonathan5","9","0"
"1893","Khoman 6","6","0","Max14","5","0"
"1893","Vivien3","8","0","Chris20","3","0"
"1893","Martin16","6","0","Jessica10","7","0"
"1894","Danny19","9","5","Jessica10","7","0"
"1894","Sherman12","5","5","Marcus17","4","0"
"1894","Jeffrey1","7","5","Max14","5","0"
"1894","Karen13","7","5","Alex2","3","0"
"1894","Ryan18","5","5","Chris20","3","0"
"1894","Martin16","6","5","Joeseph9","7","0"
"1894","Frank8","9","5","","",""
"1895","Jeffrey1","7","3","Chris20","3","0"
"1895","Karen13","7","3","Jose15","8","0"
"1895","Alex2","3","3","John4","4","0"
"1895","Joeseph9","7","3","Marcus17","4","0"
"1896","Danny19","9","1","Frank8","9","0"
"1896","Sherman12","5","1","Jose15","8","0"
"1896","Michael7","8","1","Marcus17","4","0"
"1896","Khoman 6","6","1","Vivien3","8","0"
"1896","Jessica10","7","1","Max14","5","0"
"1896","Joeseph9","7","1","John4","4","0"
"1897","Alex2","3","0","Jeffrey1","7","1"
"1897","Vivien3","8","0","Frank8","9","1"
"1897","Jose15","8","0","John4","4","1"
"1897","Ryan18","5","0","Martin16","6","1"
"1898","Jonathan5","9","0","Jeffrey1","7","2"
"1898","Khoman 6","6","0","Karen13","7","2"
"1898","Ryan18","5","0","Chris20","3","2"
"1898","Alex2","3","0","Joeseph9","7","2"
"1898","Tom11","3","0","Michael7","8","2"
